,Technology,Dataset,Sample,Method,Tissue,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Time,Memory,PAS,CHAOS,ASW
1553,10X,Mouse Intestine,A1S1,SpatialMGCN,Intestine,0.42242926,0.593396571,0.464612546,0.625960061,0.602837925,0.584246388,0.593396571,57.77890921,732.7736357,0.538786482,0.077372754,-0.181401818
1554,10X,Mouse Intestine,A1S1,stLearn,Intestine,0.386389749,0.585346164,0.484089947,0.520737327,0.504641987,0.696777321,0.585346164,269.7216584,4709.832644,0.640168971,0.084915796,-0.567947561
1555,10X,Mouse Intestine,B1S2,BASS,Intestine,0.350694554,0.549137895,0.426698433,0.510743802,0.51446239,0.588825585,0.549137895,1718.436722,2128.84,0.114325069,0.060787237,-0.231122605
1556,10X,Mouse Intestine,B1S2,Banksy,Intestine,0.327122837,0.553119223,0.388187483,0.558236915,0.542705888,0.564381005,0.553119223,20.49822025,889.5765276,0.365564738,0.062314632,-0.295394195
1557,10X,Mouse Intestine,B1S2,BayesSpace,Intestine,0.485565894,0.659423221,0.524997511,0.708815427,0.666364529,0.652625032,0.659423221,1832.07647,7292.2,0.458677686,0.063857579,-0.286608383
1558,10X,Mouse Intestine,B1S2,CCST,Intestine,0.232207422,0.438667185,0.307475122,0.429146006,0.41831423,0.461131821,0.438667185,368.7091115,1440.503619,0.095096419,0.059100787,-0.32646731
1559,10X,Mouse Intestine,B1S2,CellCharter,Intestine,0.369080204,0.548324582,0.417022852,0.566501377,0.556150566,0.540767484,0.548324582,306.2340522,680.5973169,0.371129477,0.061862419,-0.227692557
1560,10X,Mouse Intestine,B1S2,DeepST,Intestine,0.434837062,0.596170104,0.478863797,0.620991736,0.598622623,0.593763211,0.596170104,359.7405554,4807.835223,0.351790634,0.061422419,-0.243761398
1561,10X,Mouse Intestine,B1S2,GraphST,Intestine,0.142478597,0.404060047,0.255741183,0.40661157,0.369654268,0.445527796,0.404060047,25.9846642,1047.875429,0.33553719,0.061897269,-0.347621818
1562,10X,Mouse Intestine,B1S2,PRECAST,Intestine,0.453284549,0.642844878,0.494948624,0.686501377,0.652317394,0.633643531,0.642844878,264.513272,757.66,0.641873278,0.070428785,-0.229303179
1563,10X,Mouse Intestine,B1S2,SEDR,Intestine,0.307291684,0.508867875,0.360118693,0.538181818,0.515028715,0.502873961,0.508867875,31.78161163,1945.352446,0.245123967,0.060137727,-0.222908899
1564,10X,Mouse Intestine,B1S2,STAGATE,Intestine,0.418129943,0.615102207,0.463601662,0.644793388,0.617494281,0.612763504,0.615102207,61.70476923,676.7504482,0.363140496,0.061218141,-0.281848136
1565,10X,Mouse Intestine,B1S2,SpaGCN,Intestine,0.374691898,0.575226423,0.422527052,0.608815427,0.580849279,0.569711386,0.575226423,47.49177966,1017.16262,0.486225895,0.065979922,-0.243611274
1566,10X,Mouse Intestine,B1S2,SpaceFlow,Intestine,0.233683182,0.458864632,0.290107072,0.442369146,0.468386945,0.449724676,0.458864632,38.54100676,676.7494184,0.26953168,0.060886777,-0.219223206
1567,10X,Mouse Intestine,B1S2,SpatialMGCN,Intestine,0.348569986,0.555070755,0.399817186,0.587327824,0.555907573,0.554236452,0.555070755,82.59031596,975.3252598,0.29862259,0.061726267,-0.244688365
1568,10X,Mouse Intestine,B1S2,stLearn,Intestine,0.483570123,0.615830746,0.546046599,0.595867769,0.563558482,0.678791307,0.615830746,371.531228,6787.994368,0.533333333,0.065351831,-0.425816677
1569,10X,Mouse Liver,GSM5764414,BASS,Liver,0.234452549,0.285405026,0.532682663,0.674400619,0.285128591,0.285681998,0.285405026,976.579004,1088.14,0.112142305,0.081664596,-0.043211668
1570,10X,Mouse Liver,GSM5764414,Banksy,Liver,0.097558591,0.142116694,0.51835365,0.492343387,0.126656835,0.162532318,0.142116694,7.881892967,658.1283478,0.08878577,0.079766765,-0.029986643
1571,10X,Mouse Liver,GSM5764414,BayesSpace,Liver,0.621992615,0.570493126,0.764714086,0.859242073,0.566030118,0.575027073,0.570493126,637.684536,3211.52,0.332559938,0.085353221,-0.057164733
1572,10X,Mouse Liver,GSM5764414,CCST,Liver,0.025780175,0.061054058,0.397328294,0.514771848,0.059367238,0.06284273,0.061054058,90.44076357,635.8948677,0.044547564,0.075107251,-0.048318403
1573,10X,Mouse Liver,GSM5764414,CellCharter,Liver,0.318199428,0.376951431,0.541872051,0.724671307,0.420612585,0.341656622,0.376951431,136.2664986,483.8976372,0.300696056,0.085756247,-0.016835703
1574,10X,Mouse Liver,GSM5764414,DeepST,Liver,0.249102119,0.284768075,0.49649361,0.681670534,0.315699539,0.259397014,0.284768075,107.6299955,1910.843805,0.194586234,0.079821809,-0.007320346
1575,10X,Mouse Liver,GSM5764414,GraphST,Liver,0.144312903,0.218292303,0.49773133,0.627996906,0.210741127,0.22640473,0.218292303,11.44074936,481.149564,0.123743233,0.076678953,-0.072785544
1576,10X,Mouse Liver,GSM5764414,PRECAST,Liver,0.633702482,0.635509133,0.770568526,0.865429234,0.645285122,0.626024933,0.635509133,8.452534056,658.3,0.423047177,0.089940091,-0.056527346
1577,10X,Mouse Liver,GSM5764414,SEDR,Liver,-0.00131777,0.020543327,0.381943903,0.45320959,0.020614567,0.020477576,0.020543327,16.27715783,1173.378934,0.021809745,0.074839737,0.067064965
1578,10X,Mouse Liver,GSM5764414,STAGATE,Liver,0.655832343,0.602771696,0.779836394,0.857231245,0.624607205,0.582422721,0.602771696,24.18442221,548.5429991,0.40804331,0.083924155,-0.051413107
1579,10X,Mouse Liver,GSM5764414,SpaGCN,Liver,0.3715862,0.41934341,0.578573568,0.764114462,0.468725339,0.379374878,0.41934341,22.48894706,876.2051123,0.477184841,0.091620939,-0.047665786
1580,10X,Mouse Liver,GSM5764414,SpaceFlow,Liver,0.174619177,0.214348603,0.440067954,0.640061872,0.240436654,0.193399443,0.214348603,18.92704978,657.7421644,0.402165507,0.089013249,-0.037188298
1581,10X,Mouse Liver,GSM5764414,SpatialMGCN,Liver,0.688618589,0.682726775,0.799083449,0.916473318,0.733350973,0.638640564,0.682726775,24.53865652,686.1970497,0.533642691,0.094626276,-0.055419079
1582,10X,Mouse Liver,GSM5764414,stLearn,Liver,0.606277947,0.602212949,0.782833244,0.795050271,0.497387198,0.763021978,0.602212949,122.5905176,1854.05569,0.160866203,0.078859767,-0.212357946
1583,10X,Mouse Liver,GSM5764415,BASS,Liver,0.388681837,0.440302329,0.609249856,0.749816581,0.473032685,0.41180825,0.440302329,717.54262,907.14,0.237710932,0.086475655,-0.166326459
1584,10X,Mouse Liver,GSM5764415,Banksy,Liver,0.234626959,0.341720892,0.646671827,0.539251651,0.264574226,0.482375913,0.341720892,8.468540859,658.6604845,0.116654439,0.082070718,-0.197786197
1585,10X,Mouse Liver,GSM5764415,BayesSpace,Liver,0.732024854,0.686380147,0.836641092,0.90755686,0.686853995,0.685906952,0.686380147,669.3171101,2928.08,0.352164343,0.085722922,-0.036215843
1586,10X,Mouse Liver,GSM5764415,CCST,Liver,0.035569008,0.063276264,0.395206309,0.523110785,0.067037678,0.060278622,0.063276264,95.99408755,735.3837107,0.053558327,0.074346912,-0.053283191
1587,10X,Mouse Liver,GSM5764415,CellCharter,Liver,0.318565418,0.411609077,0.540416722,0.783125459,0.475729607,0.362721792,0.411609077,136.3888997,490.3103643,0.345414527,0.085771027,-0.046268007
1588,10X,Mouse Liver,GSM5764415,DeepST,Liver,0.329045725,0.364754764,0.558696327,0.747175348,0.404239124,0.333459909,0.364754764,114.2462077,1998.184211,0.267644901,0.081439462,-0.05034438
1589,10X,Mouse Liver,GSM5764415,GraphST,Liver,0.401100459,0.413546745,0.62531828,0.797505503,0.436804489,0.39264052,0.413546745,13.17991438,495.656426,0.372707263,0.081992775,-0.034116749
1590,10X,Mouse Liver,GSM5764415,PRECAST,Liver,0.528979929,0.577150307,0.711520415,0.823184153,0.592367136,0.562695684,0.577150307,9.698613977,647.36,0.413793103,0.090129107,-0.032000528
1591,10X,Mouse Liver,GSM5764415,SEDR,Liver,0.028020743,0.07164895,0.402041425,0.50726339,0.073953699,0.069993719,0.07164895,12.78176198,1281.624344,0.052677916,0.075637786,-0.035198835
1592,10X,Mouse Liver,GSM5764415,STAGATE,Liver,0.685357133,0.654890215,0.802182647,0.869552458,0.681482288,0.630884714,0.654890215,25.81993017,557.7160446,0.432281731,0.083105049,-0.11674008
1593,10X,Mouse Liver,GSM5764415,SpaGCN,Liver,0.415094072,0.442167023,0.614235191,0.804108584,0.499712802,0.39650627,0.442167023,29.54155836,988.8606405,0.457079971,0.088670982,-0.028459772
1594,10X,Mouse Liver,GSM5764415,SpaceFlow,Liver,0.109833266,0.151147642,0.397743779,0.604108584,0.173294647,0.134042205,0.151147642,20.52204208,667.2971081,0.2054292,0.079679041,-0.054516896
1595,10X,Mouse Liver,GSM5764415,SpatialMGCN,Liver,0.61420254,0.622022355,0.754868057,0.914159941,0.676340773,0.575780179,0.622022355,25.5411119,697.1124365,0.425531915,0.086951683,-0.077825787
1596,10X,Mouse Liver,GSM5764415,stLearn,Liver,0.632776874,0.619461157,0.79930805,0.820983125,0.517903306,0.770564389,0.619461157,129.4552766,1948.046648,0.160674982,0.078288779,-0.220886578
1597,10X,Mouse Liver,GSM5764416,BASS,Liver,0.396776816,0.470471869,0.597614884,0.742401216,0.509971072,0.436651543,0.470471869,774.923764,854.4,0.322948328,0.087609482,-0.02954087
1598,10X,Mouse Liver,GSM5764416,Banksy,Liver,0.225230408,0.328763796,0.585607819,0.570668693,0.284284737,0.38974277,0.328763796,8.08095808,646.5561361,0.139057751,0.082378319,-0.012516715
1599,10X,Mouse Liver,GSM5764416,BayesSpace,Liver,0.715043933,0.65419883,0.821489923,0.891337386,0.631281405,0.67884288,0.65419883,647.6987741,2838.4,0.353343465,0.082316191,-0.152901271
1600,10X,Mouse Liver,GSM5764416,CCST,Liver,0.126128042,0.150270041,0.434600667,0.574924012,0.152765485,0.147876074,0.150270041,93.09299746,713.6653681,0.060942249,0.074687329,-0.107642134
1601,10X,Mouse Liver,GSM5764416,CellCharter,Liver,0.399129965,0.486544056,0.593883233,0.732978723,0.536422823,0.445197846,0.486544056,135.5926645,496.877972,0.503039514,0.091161549,-0.032220709
1602,10X,Mouse Liver,GSM5764416,DeepST,Liver,0.347841193,0.356590299,0.560240136,0.728723404,0.390753291,0.328025796,0.356590299,116.8056692,1974.63578,0.272340426,0.081382004,-0.033808108
1603,10X,Mouse Liver,GSM5764416,GraphST,Liver,0.021055265,0.019457332,0.345209029,0.439969605,0.021123908,0.018034496,0.019457332,11.40294023,480.683275,0.265957447,0.080255233,-0.028212919
1604,10X,Mouse Liver,GSM5764416,PRECAST,Liver,0.640986705,0.650850736,0.773104284,0.87006079,0.653957832,0.647773025,0.650850736,9.391764021,615.08,0.420212766,0.08897547,-0.02694993
1605,10X,Mouse Liver,GSM5764416,SEDR,Liver,0.030255045,0.053795869,0.48267077,0.463069909,0.047175857,0.063169652,0.053795869,12.83447323,1236.822388,0.025835866,0.074168656,-0.065787316
1606,10X,Mouse Liver,GSM5764416,STAGATE,Liver,0.593669824,0.587315125,0.749932985,0.839361702,0.567336916,0.608836853,0.587315125,24.29087167,535.1805267,0.404255319,0.082991345,-0.174920343
1607,10X,Mouse Liver,GSM5764416,SpaGCN,Liver,0.349904147,0.456032588,0.554567134,0.762158055,0.511999302,0.411095664,0.456032588,21.24698129,995.4728466,0.504559271,0.089638949,-0.032080472
1608,10X,Mouse Liver,GSM5764416,SpaceFlow,Liver,0.143582643,0.194069781,0.413089791,0.610334347,0.216182799,0.176081841,0.194069781,17.08879681,645.9605785,0.199544073,0.079233049,-0.046352221
1609,10X,Mouse Liver,GSM5764416,SpatialMGCN,Liver,0.455743781,0.496379964,0.668972369,0.797112462,0.488900725,0.504091595,0.496379964,25.62474313,673.0327675,0.359422492,0.088236716,-0.044722986
1610,10X,Mouse Liver,GSM5764416,stLearn,Liver,0.52297293,0.546591607,0.733743286,0.738601824,0.447692887,0.701574735,0.546591607,124.8926952,1888.363981,0.161094225,0.077600321,-0.216995936
1611,10X,Mouse Liver,GSM5764417,BASS,Liver,0.149028558,0.175217508,0.437839156,0.579329609,0.18214596,0.168796829,0.175217508,1054.208684,1118.64,0.083240223,0.074053951,0.050615436
1612,10X,Mouse Liver,GSM5764417,Banksy,Liver,0.274110613,0.372449679,0.648160197,0.558100559,0.291924595,0.514321063,0.372449679,10.33579273,805.4115578,0.135195531,0.078332174,-0.104778425
1613,10X,Mouse Liver,GSM5764417,BayesSpace,Liver,0.233389283,0.365002372,0.647710378,0.540223464,0.266730873,0.577928073,0.365002372,876.955344,3742.58,0.125139665,0.075061492,-0.225107849
1614,10X,Mouse Liver,GSM5764417,CCST,Liver,0.039001954,0.052586065,0.376662776,0.5,0.052464776,0.05270907,0.052586065,120.371242,895.6639181,0.050167598,0.071872468,-0.030913441
1615,10X,Mouse Liver,GSM5764417,CellCharter,Liver,0.350761445,0.43553806,0.555437836,0.772290503,0.486304274,0.394381626,0.43553806,170.1357238,596.0075916,0.413296089,0.079067165,-0.045678426
1616,10X,Mouse Liver,GSM5764417,DeepST,Liver,0.246024346,0.245603586,0.489468462,0.64301676,0.26866024,0.226213985,0.245603586,149.9187447,2644.703297,0.171955307,0.07263269,0.015676456
1617,10X,Mouse Liver,GSM5764417,GraphST,Liver,0.04040012,0.043025447,0.43311666,0.465363128,0.041391028,0.044794249,0.043025447,14.26571908,634.7708092,0.112290503,0.07207618,0.019675955
1618,10X,Mouse Liver,GSM5764417,PRECAST,Liver,0.514175195,0.567609939,0.694011797,0.811731844,0.572018093,0.563269207,0.567609939,12.23204808,843.84,0.429608939,0.080568497,-0.030118819
1619,10X,Mouse Liver,GSM5764417,SEDR,Liver,0.02020615,0.023170879,0.432387002,0.449608939,0.021432475,0.025333893,0.023170879,16.62150774,1610.366656,0.035307263,0.070284848,-0.092512991
1620,10X,Mouse Liver,GSM5764417,STAGATE,Liver,0.566248293,0.575527706,0.718961398,0.812067039,0.58348655,0.567794107,0.575527706,30.83549099,685.8855705,0.505139665,0.075704545,-0.058775473
1621,10X,Mouse Liver,GSM5764417,SpaGCN,Liver,0.375279789,0.428219398,0.573719134,0.751955307,0.476847205,0.38859169,0.428219398,33.17969489,1184.838566,0.534636872,0.080837825,-0.031161118
1622,10X,Mouse Liver,GSM5764417,SpaceFlow,Liver,0.130138285,0.174144685,0.405138466,0.614301676,0.192548779,0.158976982,0.174144685,24.47387929,804.357601,0.152960894,0.07224347,-0.024644855
1623,10X,Mouse Liver,GSM5764417,SpatialMGCN,Liver,0.30629107,0.377144995,0.540673217,0.732402235,0.403968705,0.353661694,0.377144995,38.86883793,850.3527723,0.28603352,0.075641787,-0.024290492
1624,10X,Mouse Liver,GSM5764417,stLearn,Liver,0.613577217,0.614760837,0.785835772,0.786592179,0.501981723,0.792899888,0.614760837,169.9769976,2598.248324,0.179329609,0.071910492,-0.341362387
1625,10X,Mouse Liver,GSM5764419,BASS,Liver,0.293298637,0.295269207,0.577184732,0.657448707,0.285306287,0.305953117,0.295269207,866.0947959,1115,0.126672614,0.085998242,-0.079108432
1626,10X,Mouse Liver,GSM5764419,Banksy,Liver,0.308012667,0.307098957,0.554481125,0.670829616,0.315257613,0.29935193,0.307098957,7.40476203,651.2390194,0.18911686,0.089849599,-0.040592591
1627,10X,Mouse Liver,GSM5764419,BayesSpace,Liver,0.445272747,0.46758833,0.632933003,0.738626227,0.491490342,0.445903294,0.46758833,551.0493059,3094.98,0.339875112,0.091917224,-0.115230222
1628,10X,Mouse Liver,GSM5764419,CCST,Liver,0.095081393,0.077822683,0.55898712,0.491882248,0.058735187,0.115364834,0.077822683,82.25404425,687.7158983,0.127029438,0.092731708,-0.21926983
1629,10X,Mouse Liver,GSM5764419,CellCharter,Liver,0.374670704,0.361146893,0.580546699,0.706333631,0.387133785,0.339298279,0.361146893,107.5923134,480.1060001,0.215521855,0.08748377,-0.0281042
1630,10X,Mouse Liver,GSM5764419,DeepST,Liver,0.279944969,0.361518336,0.507326588,0.708474576,0.397675414,0.331419382,0.361518336,95.66966462,1739.866241,0.350579839,0.091687798,-0.053362896
1631,10X,Mouse Liver,GSM5764419,GraphST,Liver,0.122522961,0.096961956,0.45752083,0.537020517,0.096297413,0.097635734,0.096961956,11.55357809,458.3356728,0.144513827,0.085886682,0.100523218
1632,10X,Mouse Liver,GSM5764419,PRECAST,Liver,0.257453487,0.326336301,0.556692941,0.66280107,0.307311983,0.347871478,0.326336301,7.239764023,615.22,0.201605709,0.093188842,-0.071390013
1633,10X,Mouse Liver,GSM5764419,SEDR,Liver,0.059386617,0.088284865,0.388507333,0.52970562,0.093128853,0.084034099,0.088284865,12.2844461,1175.243537,0.046743979,0.082207974,-0.023611923
1634,10X,Mouse Liver,GSM5764419,STAGATE,Liver,0.368731202,0.466298311,0.585840869,0.696164139,0.481702338,0.451855837,0.466298311,21.33695626,544.3133728,0.455307761,0.091981309,-0.110337495
1635,10X,Mouse Liver,GSM5764419,SpaGCN,Liver,0.252442911,0.317616374,0.484297451,0.67528992,0.352998115,0.288681247,0.317616374,23.7128459,918.9437298,0.319357716,0.093493529,-0.046010947
1636,10X,Mouse Liver,GSM5764419,SpaceFlow,Liver,0.05074041,0.073872739,0.34878576,0.523461195,0.080991794,0.067904954,0.073872739,18.28918924,651.7688517,0.084924175,0.083675838,0.067950772
1637,10X,Mouse Liver,GSM5764419,SpatialMGCN,Liver,0.362721602,0.467852815,0.56518555,0.772524532,0.515676476,0.428146641,0.467852815,20.17899585,682.5668501,0.349687779,0.092606824,-0.036962919
1638,10X,Mouse Liver,GSM5764419,stLearn,Liver,0.495067176,0.486187359,0.71948952,0.726137377,0.393402286,0.636248392,0.486187359,108.2617827,1629.801573,0.133809099,0.084153572,-0.46012755
1639,10X,Mouse Liver,GSM5764420,BASS,Liver,0.089790354,0.131521382,0.368233524,0.562937063,0.140388046,0.123708188,0.131521382,1299.539124,1171.66,0.048951049,0.073512154,0.095211193
1640,10X,Mouse Liver,GSM5764420,Banksy,Liver,0.038790636,0.071331913,0.394158133,0.502997003,0.065955081,0.077663225,0.071331913,11.62283354,897.1981911,0.023476523,0.076270208,0.11713403
1641,10X,Mouse Liver,GSM5764420,BayesSpace,Liver,0.075226743,0.131531556,0.413057819,0.491508492,0.126606975,0.13685474,0.131531556,983.0113359,4146.98,0.072427572,0.074229389,0.13413148
1642,10X,Mouse Liver,GSM5764420,CCST,Liver,0.042295133,0.057052563,0.449419682,0.457142857,0.050211522,0.066927305,0.057052563,134.1756286,1071.873769,0.286313686,0.085900972,-0.045075971
1643,10X,Mouse Liver,GSM5764420,CellCharter,Liver,0.097356602,0.158271807,0.376317108,0.56993007,0.169011014,0.148870319,0.158271807,190.2077237,646.3768217,0.084915085,0.074301083,0.098592911
1644,10X,Mouse Liver,GSM5764420,DeepST,Liver,0.126014347,0.188623529,0.387717386,0.587612388,0.203189056,0.176021863,0.188623529,152.9930503,2835.759716,0.101198801,0.074225412,0.068266688
1645,10X,Mouse Liver,GSM5764420,GraphST,Liver,0.088817752,0.148676244,0.372332996,0.55044955,0.156677477,0.141452522,0.148676244,15.16410551,721.8352949,0.14035964,0.074823336,0.022097756
1646,10X,Mouse Liver,GSM5764420,PRECAST,Liver,0.108878708,0.152033958,0.400482824,0.553946054,0.155034284,0.149147555,0.152033958,13.72905798,981.76,0.135364635,0.079523401,0.104029663
1647,10X,Mouse Liver,GSM5764420,SEDR,Liver,0.025415836,0.04836682,0.355610147,0.482817183,0.048795027,0.047953172,0.04836682,17.37581925,1829.433908,0.013786214,0.072925712,0.130882335
1648,10X,Mouse Liver,GSM5764420,STAGATE,Liver,0.242539319,0.299533029,0.481723382,0.678321678,0.314245911,0.28673789,0.299533029,35.02039852,778.737011,0.141158841,0.074388948,-0.010448277
1649,10X,Mouse Liver,GSM5764420,SpaGCN,Liver,0.108512724,0.177028955,0.37390817,0.536463536,0.19126755,0.164763417,0.177028955,37.19507813,1159.202654,0.147352647,0.075580118,0.054966378
1650,10X,Mouse Liver,GSM5764420,SpaceFlow,Liver,0.092770614,0.140164576,0.372330078,0.559340659,0.149803153,0.13175242,0.140164576,23.40614028,898.2213175,0.056343656,0.073423896,0.064837016
1651,10X,Mouse Liver,GSM5764420,SpatialMGCN,Liver,0.054869549,0.112241748,0.335992243,0.481518482,0.121175021,0.104535198,0.112241748,44.44830856,958.788105,0.046453546,0.073431236,0.111836171
1652,10X,Mouse Liver,GSM5764420,stLearn,Liver,0.279313586,0.362883011,0.524665019,0.667332667,0.349319521,0.377542347,0.362883011,189.1627733,3055.001667,0.2002997,0.075703407,-0.185776435
1653,10X,Mouse Liver,GSM5764421,BASS,Liver,0.048048873,0.108645471,0.367018401,0.509550562,0.109079808,0.108214579,0.108645471,1076.396282,1200.66,0.034269663,0.072447696,0.10035285
1654,10X,Mouse Liver,GSM5764421,Banksy,Liver,0.05039924,0.09655258,0.398718817,0.488202247,0.0910084,0.102816076,0.09655258,10.39688716,802.4564903,0.034269663,0.074679888,0.106440236
