,Tech,Dataset,Sample,Method,Tissue,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Memory,Time
1026,Slideseq,Mouse OB,GSM5173937_OB1_Slide13,SpatialMGCN,Brain,0.173511652,0.242703129,0.41557724,0.62862031,0.25345305,0.232827997,0.242703129,5468.573061,267.4132287
1027,Slideseq,Mouse OB,GSM5173937_OB1_Slide13,stLearn,Brain,0.204009437,0.264454718,0.46405226,0.628815838,0.261398172,0.267583601,0.264454718,3657.934862,15.87461019
1028,Slideseq,Mouse OB,GSM5173938_OB1_Slide14,BASS,Brain,0.341519456,0.359565382,0.512535479,0.644610632,0.359238631,0.359892727,0.359565382,5252.42,1561.608824
1029,Slideseq,Mouse OB,GSM5173938_OB1_Slide14,Banksy,Brain,0.214484842,0.250288556,0.472895365,0.527448111,0.21974376,0.290695822,0.250288556,2579.424736,32.50374341
1030,Slideseq,Mouse OB,GSM5173938_OB1_Slide14,CCST,Brain,0.32083859,0.336376807,0.507541338,0.618967106,0.328643079,0.344521185,0.336376807,23408.434,6864.317614
1031,Slideseq,Mouse OB,GSM5173938_OB1_Slide14,CellCharter,Brain,0.305944401,0.306840554,0.486134843,0.595567116,0.306370789,0.307314563,0.306840554,247.3658714,742.2444292
1032,Slideseq,Mouse OB,GSM5173938_OB1_Slide14,DeepST,Brain,0.288831298,0.325951714,0.493872224,0.570097003,0.31343574,0.340236814,0.325951714,18478.32327,1411.619479
1033,Slideseq,Mouse OB,GSM5173938_OB1_Slide14,GraphST,Brain,0.16347826,0.249303552,0.470603103,0.538340649,0.214015209,0.298526757,0.249303552,10952.37809,54.6647222
1034,Slideseq,Mouse OB,GSM5173938_OB1_Slide14,PRECAST,Brain,0.143239465,0.205070362,0.411517991,0.492548637,0.188928314,0.224228456,0.205070362,1335.1,118.4147247
1035,Slideseq,Mouse OB,GSM5173938_OB1_Slide14,SEDR,Brain,0.228354424,0.264920833,0.460148972,0.551931935,0.246735942,0.287986414,0.264920833,10941.08457,85.04852314
1036,Slideseq,Mouse OB,GSM5173938_OB1_Slide14,STAGATE,Brain,0.198391738,0.296779652,0.439338497,0.592933398,0.28076911,0.314940131,0.296779652,311.228714,121.2264647
1037,Slideseq,Mouse OB,GSM5173938_OB1_Slide14,SpaGCN,Brain,0.385174101,0.386616294,0.551049824,0.702704167,0.379981831,0.393486547,0.386616294,6631.37965,1007.301904
1038,Slideseq,Mouse OB,GSM5173938_OB1_Slide14,SpaceFlow,Brain,0.328861024,0.329498481,0.508484486,0.604075218,0.325462188,0.333695452,0.329498481,419.0835621,128.2163189
1039,Slideseq,Mouse OB,GSM5173938_OB1_Slide14,SpatialMGCN,Brain,0.363456679,0.361455729,0.53002753,0.627865388,0.359967409,0.362956407,0.361455729,3254.379227,166.1343549
1040,Slideseq,Mouse OB,GSM5173938_OB1_Slide14,stLearn,Brain,0.227429868,0.305602556,0.474354501,0.571722755,0.274013046,0.345872697,0.305602556,2650.477316,10.07187414
1041,Slideseq,Mouse OB,GSM5173939_OB1_Slide15,BASS,Brain,0.330763885,0.320902084,0.531186116,0.711631006,0.336295781,0.306855973,0.320902084,8595.08,2217.817561
1042,Slideseq,Mouse OB,GSM5173939_OB1_Slide15,Banksy,Brain,0.249758818,0.322840022,0.499334003,0.68101725,0.322501666,0.32317909,0.322840022,3721.142954,40.06192555
1043,Slideseq,Mouse OB,GSM5173939_OB1_Slide15,CCST,Brain,0.297774144,0.345537285,0.515816288,0.690375361,0.355286044,0.336480681,0.345537285,49769.7181,14390.68659
1044,Slideseq,Mouse OB,GSM5173939_OB1_Slide15,CellCharter,Brain,0.231769472,0.281942197,0.457051298,0.629821574,0.298443693,0.26717306,0.281942197,373.49741,1099.099191
1045,Slideseq,Mouse OB,GSM5173939_OB1_Slide15,DeepST,Brain,0.270269706,0.303088514,0.497893325,0.663367143,0.310759096,0.295788816,0.303088514,28402.48873,2300.457801
1046,Slideseq,Mouse OB,GSM5173939_OB1_Slide15,GraphST,Brain,0.181138585,0.275409994,0.463255283,0.660472348,0.269437572,0.281653191,0.275409994,23103.24649,87.41984811
1047,Slideseq,Mouse OB,GSM5173939_OB1_Slide15,PRECAST,Brain,0.116644194,0.177838661,0.386077556,0.553078831,0.184218826,0.171885639,0.177838661,1884.26,169.6082563
1048,Slideseq,Mouse OB,GSM5173939_OB1_Slide15,SEDR,Brain,0.274101809,0.359437261,0.524138265,0.706692826,0.348896377,0.370653833,0.359437261,21231.9795,137.1847946
1049,Slideseq,Mouse OB,GSM5173939_OB1_Slide15,STAGATE,Brain,0.256908437,0.292076675,0.478489803,0.655504553,0.306224423,0.279178466,0.292076675,492.2953634,187.4296496
1050,Slideseq,Mouse OB,GSM5173939_OB1_Slide15,SpaGCN,Brain,0.368525357,0.396029744,0.56404947,0.736729103,0.405463519,0.387024972,0.396029744,14130.47561,2503.873316
1051,Slideseq,Mouse OB,GSM5173939_OB1_Slide15,SpaceFlow,Brain,0.272571567,0.289588128,0.503217238,0.677789294,0.293168128,0.286094645,0.289588128,511.6154228,236.9436005
1052,Slideseq,Mouse OB,GSM5173939_OB1_Slide15,SpatialMGCN,Brain,0.296196645,0.320096478,0.504207755,0.673909825,0.337580625,0.304334244,0.320096478,6535.583279,305.8861452
1053,Slideseq,Mouse OB,GSM5173939_OB1_Slide15,stLearn,Brain,0.221742795,0.29082461,0.481642711,0.630813652,0.286193155,0.29560846,0.29082461,4020.502968,16.65991163
1054,Slideseq,Mouse OB,GSM5173940_OB1_Slide16,BASS,Brain,0.338200216,0.395408979,0.542370946,0.70980435,0.422371627,0.37168216,0.395408979,5371.1,1979.078748
1055,Slideseq,Mouse OB,GSM5173940_OB1_Slide16,Banksy,Brain,0.153834227,0.285676406,0.47654746,0.623599497,0.263394125,0.312077109,0.285676406,2540.162496,30.47324414
1056,Slideseq,Mouse OB,GSM5173940_OB1_Slide16,CCST,Brain,0.379952349,0.325643939,0.683412571,0.657601924,0.241794879,0.498858865,0.325643939,23106.35075,6768.823575
1057,Slideseq,Mouse OB,GSM5173940_OB1_Slide16,CellCharter,Brain,0.336500326,0.398744467,0.539937654,0.721182643,0.427419001,0.373676036,0.398744467,262.010261,669.2232931
1058,Slideseq,Mouse OB,GSM5173940_OB1_Slide16,DeepST,Brain,0.336715212,0.416157616,0.540719045,0.722570773,0.445268008,0.390620616,0.416157616,18039.70909,1319.866537
1059,Slideseq,Mouse OB,GSM5173940_OB1_Slide16,GraphST,Brain,0.048492102,0.287617223,0.395103329,0.605257405,0.282719072,0.292688088,0.287617223,10787.37017,50.88129315
1060,Slideseq,Mouse OB,GSM5173940_OB1_Slide16,PRECAST,Brain,0.17178219,0.15163811,0.491695275,0.608309094,0.143421289,0.160853658,0.15163811,1321.1,111.6009506
1061,Slideseq,Mouse OB,GSM5173940_OB1_Slide16,SEDR,Brain,0.286950643,0.398678233,0.522759844,0.691124713,0.406328562,0.394048147,0.398678233,10730.64187,79.53028932
1062,Slideseq,Mouse OB,GSM5173940_OB1_Slide16,STAGATE,Brain,0.266355043,0.388517212,0.500139297,0.676062958,0.406750413,0.37184854,0.388517212,343.5275614,124.1127517
1063,Slideseq,Mouse OB,GSM5173940_OB1_Slide16,SpaGCN,Brain,0.247354155,0.358174025,0.4788016,0.635533938,0.381695668,0.337383102,0.358174025,6544.104028,996.8794086
1064,Slideseq,Mouse OB,GSM5173940_OB1_Slide16,SpaceFlow,Brain,0.339952296,0.418058493,0.543019708,0.725740518,0.447318084,0.392392243,0.418058493,437.8405994,128.7297183
1065,Slideseq,Mouse OB,GSM5173940_OB1_Slide16,SpatialMGCN,Brain,0.240460951,0.399846991,0.497316931,0.668160455,0.402727969,0.397006939,0.399846991,3179.40617,157.5298452
1066,Slideseq,Mouse OB,GSM5173940_OB1_Slide16,stLearn,Brain,0.150223704,0.265409216,0.42080965,0.602623238,0.27694794,0.254793531,0.265409216,2672.479114,9.663351774
1067,Slideseq,Mouse OB,GSM5173941_OB1_Slide17,BASS,Brain,0.172118747,0.217918423,0.458342464,0.650153191,0.244669398,0.196440558,0.217918423,5788.18,2081.598184
1068,Slideseq,Mouse OB,GSM5173941_OB1_Slide17,Banksy,Brain,0.194301501,0.260559127,0.481850018,0.694189126,0.285557426,0.239585323,0.260559127,2655.848148,31.94855032
1069,Slideseq,Mouse OB,GSM5173941_OB1_Slide17,CCST,Brain,0.187624342,0.229717238,0.489138061,0.673521317,0.245925052,0.215668574,0.229717238,25583.58374,7507.104898
1070,Slideseq,Mouse OB,GSM5173941_OB1_Slide17,CellCharter,Brain,0.18488029,0.235674734,0.474234088,0.656924755,0.261824383,0.214452771,0.235674734,274.5018055,729.2346899
1071,Slideseq,Mouse OB,GSM5173941_OB1_Slide17,DeepST,Brain,0.176405195,0.225517373,0.465051603,0.648616088,0.251462791,0.204426253,0.225517373,19116.11779,1434.882525
1072,Slideseq,Mouse OB,GSM5173941_OB1_Slide17,GraphST,Brain,0.125627546,0.272898768,0.448192488,0.680999117,0.296628891,0.252684193,0.272898768,11917.11037,56.11594706
1073,Slideseq,Mouse OB,GSM5173941_OB1_Slide17,PRECAST,Brain,0.075369978,0.194846666,0.425620025,0.639164545,0.2071571,0.183917272,0.194846666,1383.9,132.1258396
1074,Slideseq,Mouse OB,GSM5173941_OB1_Slide17,SEDR,Brain,0.17609506,0.233355917,0.485585847,0.667726022,0.248566087,0.220010708,0.233355917,11714.62725,90.25691247
1075,Slideseq,Mouse OB,GSM5173941_OB1_Slide17,STAGATE,Brain,0.136434344,0.20808154,0.433255548,0.626888924,0.233553183,0.18761949,0.20808154,364.1507511,125.7578689
1076,Slideseq,Mouse OB,GSM5173941_OB1_Slide17,SpaGCN,Brain,0.123269571,0.278483694,0.447258701,0.668536117,0.301064999,0.259053456,0.278483694,7229.312403,1086.482854
1077,Slideseq,Mouse OB,GSM5173941_OB1_Slide17,SpaceFlow,Brain,0.167595913,0.218604552,0.456026589,0.644035935,0.245173819,0.197233369,0.218604552,466.9017002,168.3744027
1078,Slideseq,Mouse OB,GSM5173941_OB1_Slide17,SpatialMGCN,Brain,0.151371722,0.214622745,0.443282521,0.626058057,0.241193276,0.193325467,0.214622745,3520.65454,173.8609523
1079,Slideseq,Mouse OB,GSM5173941_OB1_Slide17,stLearn,Brain,0.014464518,0.217874218,0.422477003,0.650049333,0.218925961,0.216832533,0.217874218,2859.760963,10.72879415
1080,Slideseq,Mouse OB,GSM5173942_OB1_Slide18,BASS,Brain,0.216819126,0.26053833,0.451797071,0.565010657,0.252008759,0.269665517,0.26053833,4954.78,1426.11977
1081,Slideseq,Mouse OB,GSM5173942_OB1_Slide18,Banksy,Brain,0.189703791,0.230003956,0.435420529,0.550855331,0.22014108,0.240792048,0.230003956,2505.568239,31.24220285
1082,Slideseq,Mouse OB,GSM5173942_OB1_Slide18,CCST,Brain,0.21121889,0.22388168,0.490127468,0.534513855,0.195044687,0.264416392,0.22388168,23057.90381,6783.190308
1083,Slideseq,Mouse OB,GSM5173942_OB1_Slide18,CellCharter,Brain,0.174252147,0.174537655,0.412264522,0.517582117,0.1723335,0.176894814,0.174537655,230.555154,655.4989546
1084,Slideseq,Mouse OB,GSM5173942_OB1_Slide18,DeepST,Brain,0.173563157,0.177391143,0.440561034,0.495064765,0.163831814,0.195998923,0.177391143,17906.97894,1418.462056
1085,Slideseq,Mouse OB,GSM5173942_OB1_Slide18,GraphST,Brain,0.203332788,0.193781449,0.431144771,0.547084221,0.192109407,0.195482852,0.193781449,10767.84203,50.48874578
1086,Slideseq,Mouse OB,GSM5173942_OB1_Slide18,PRECAST,Brain,0.093939959,0.162216285,0.391710402,0.494421352,0.148838773,0.178235997,0.162216285,1321.56,111.4633534
1087,Slideseq,Mouse OB,GSM5173942_OB1_Slide18,SEDR,Brain,0.210097251,0.20863411,0.457867114,0.539399902,0.196171441,0.223861808,0.20863411,10705.32512,82.74778433
1088,Slideseq,Mouse OB,GSM5173942_OB1_Slide18,STAGATE,Brain,0.186255109,0.205273493,0.438059086,0.536656282,0.194092536,0.218356028,0.205273493,303.420631,121.4391921
1089,Slideseq,Mouse OB,GSM5173942_OB1_Slide18,SpaGCN,Brain,0.27479347,0.306155965,0.485583593,0.597693611,0.299404171,0.3132193,0.306155965,6514.544372,1110.550117
1090,Slideseq,Mouse OB,GSM5173942_OB1_Slide18,SpaceFlow,Brain,0.173660322,0.158626152,0.408906097,0.512433732,0.157693871,0.15957691,0.158626152,430.2787731,137.7586904
1091,Slideseq,Mouse OB,GSM5173942_OB1_Slide18,SpatialMGCN,Brain,0.238706029,0.27002066,0.451724629,0.563917582,0.269576279,0.270466508,0.27002066,3201.31853,174.9274735
1092,Slideseq,Mouse OB,GSM5173942_OB1_Slide18,stLearn,Brain,0.246919201,0.309732063,0.506552299,0.582685686,0.277554146,0.350473001,0.309732063,2593.159926,9.626056337
1093,Slideseq,Mouse OB,GSM5173943_OB1_Slide19,BASS,Brain,0.30676283,0.257284794,0.556977209,0.726041577,0.297138006,0.226857813,0.257284794,3745.02,1183.563629
1094,Slideseq,Mouse OB,GSM5173943_OB1_Slide19,Banksy,Brain,0.31318823,0.318932008,0.569934712,0.733028552,0.35345168,0.290555098,0.318932008,1625.688622,22.04727278
1095,Slideseq,Mouse OB,GSM5173943_OB1_Slide19,CCST,Brain,0.332793784,0.344650567,0.613013008,0.766203744,0.344601732,0.349743878,0.344650567,9452.450831,2824.108778
1096,Slideseq,Mouse OB,GSM5173943_OB1_Slide19,CellCharter,Brain,0.235002071,0.273449401,0.502162409,0.687863366,0.319369061,0.2391702,0.273449401,152.6743935,474.3373621
1097,Slideseq,Mouse OB,GSM5173943_OB1_Slide19,DeepST,Brain,0.251545917,0.280646815,0.529562773,0.707340637,0.310402382,0.256458976,0.280646815,10774.3924,794.0535424
1098,Slideseq,Mouse OB,GSM5173943_OB1_Slide19,GraphST,Brain,0.394390493,0.366331527,0.630257204,0.76684206,0.398221716,0.339170267,0.366331527,4451.230067,31.09870915
1099,Slideseq,Mouse OB,GSM5173943_OB1_Slide19,PRECAST,Brain,0.223325385,0.26865455,0.515608479,0.737082722,0.298045061,0.244540205,0.26865455,892.9,72.85880294
1100,Slideseq,Mouse OB,GSM5173943_OB1_Slide19,SEDR,Brain,0.236479,0.274801018,0.518424929,0.715293712,0.304572034,0.250731868,0.274801018,5001.827647,85.25344353
1101,Slideseq,Mouse OB,GSM5173943_OB1_Slide19,STAGATE,Brain,0.371850497,0.347492121,0.616625594,0.778193738,0.375467807,0.323396257,0.347492121,187.5303907,80.91862488
1102,Slideseq,Mouse OB,GSM5173943_OB1_Slide19,SpaGCN,Brain,0.457548417,0.453133536,0.662919911,0.857068921,0.500344681,0.414063632,0.453133536,3493.451191,439.180754
1103,Slideseq,Mouse OB,GSM5173943_OB1_Slide19,SpaceFlow,Brain,0.253004296,0.277174041,0.533541068,0.715379971,0.302200022,0.25597628,0.277174041,319.7142206,105.0863618
1104,Slideseq,Mouse OB,GSM5173943_OB1_Slide19,SpatialMGCN,Brain,0.341049694,0.364100048,0.587566895,0.81195549,0.401408771,0.333136824,0.364100048,1735.09987,97.00281453
1105,Slideseq,Mouse OB,GSM5173943_OB1_Slide19,stLearn,Brain,0.425758274,0.451716497,0.650197057,0.853635815,0.482636758,0.424519961,0.451716497,1529.439809,7.1923244
1106,Slideseq,Mouse OB,GSM5173944_OB1_Slide20,BASS,Brain,0.067215121,0.144342986,0.591866242,0.74310074,0.158527132,0.132488624,0.144342986,2731.3,542.6402904
1107,Slideseq,Mouse OB,GSM5173944_OB1_Slide20,Banksy,Brain,0.669503997,0.572043324,0.889032689,0.918779448,0.522777423,0.631560841,0.572043324,660.293417,12.54898162
1108,Slideseq,Mouse OB,GSM5173944_OB1_Slide20,CCST,Brain,0.336942105,0.204469248,0.779788183,0.817051829,0.193882772,0.217310167,0.204469248,1553.103258,502.4677866
1109,Slideseq,Mouse OB,GSM5173944_OB1_Slide20,CellCharter,Brain,0.326062577,0.335970691,0.704662156,0.790172762,0.369695498,0.307900931,0.335970691,74.80998631,106.2999199
1110,Slideseq,Mouse OB,GSM5173944_OB1_Slide20,DeepST,Brain,0.425601555,0.377818393,0.74796807,0.853892753,0.406258828,0.363758863,0.377818393,3938.635767,329.3538663
1111,Slideseq,Mouse OB,GSM5173944_OB1_Slide20,GraphST,Brain,-0.082213828,0.084163015,0.624773043,0.74310074,0.078115209,0.091225871,0.084163015,749.3922693,16.60478759
1112,Slideseq,Mouse OB,GSM5173944_OB1_Slide20,PRECAST,Brain,0.321606157,0.259743172,0.707217624,0.786355476,0.283349155,0.239767964,0.259743172,605.66,1173.784272
1113,Slideseq,Mouse OB,GSM5173944_OB1_Slide20,SEDR,Brain,0.219390726,0.177579312,0.80626923,0.79986538,0.142955176,0.285703289,0.177579312,1191.545793,43.52396951
1114,Slideseq,Mouse OB,GSM5173944_OB1_Slide20,STAGATE,Brain,0.777976074,0.643480302,0.91808094,0.945254656,0.628059923,0.659676955,0.643480302,250.0590282,34.90464911
1115,Slideseq,Mouse OB,GSM5173944_OB1_Slide20,SpaGCN,Brain,0.337822992,0.304009607,0.71171315,0.792236931,0.333773755,0.279119254,0.304009607,1102.504199,81.50838223
1116,Slideseq,Mouse OB,GSM5173944_OB1_Slide20,SpaceFlow,Brain,0.261405979,0.150695748,0.700717801,0.767691272,0.157252871,0.144663587,0.150695748,271.2002743,37.36291995
1117,Slideseq,Mouse OB,GSM5173944_OB1_Slide20,SpatialMGCN,Brain,0.738236038,0.647854072,0.909776681,0.936280009,0.604039595,0.698521895,0.647854072,314.2883486,47.21426401
1118,Slideseq,Mouse OB,GSM5173944_OB1_Slide20,stLearn,Brain,0.251876216,0.224151235,0.672038711,0.752299753,0.24695086,0.205205734,0.224151235,552.5974453,2.77184248
1119,Slideseq,Mouse Spleen,Puck_200727_021,BASS,Spleen,0.218231624,0.245512483,0.465282077,0.649348393,0.268796778,0.225940571,0.245512483,8356.9,1580.595916
1120,Slideseq,Mouse Spleen,Puck_200727_021,Banksy,Spleen,0.202808383,0.222582689,0.450948559,0.636055604,0.250473131,0.200281173,0.222582689,1574.878382,31.86538315
1121,Slideseq,Mouse Spleen,Puck_200727_021,CCST,Spleen,0.146597738,0.159610142,0.408745298,0.575325804,0.177840509,0.144769837,0.159610142,9277.313607,1952.082959
1122,Slideseq,Mouse Spleen,Puck_200727_021,CellCharter,Spleen,0.107312838,0.165000329,0.339592682,0.605734144,0.204299802,0.138381096,0.165000329,113.8584204,430.5026157
1123,Slideseq,Mouse Spleen,Puck_200727_021,DeepST,Spleen,0.175662432,0.20381803,0.43627467,0.617028671,0.22255507,0.187990962,0.20381803,10066.35249,685.7661407
1124,Slideseq,Mouse Spleen,Puck_200727_021,GraphST,Spleen,0.187875686,0.214775546,0.436949876,0.630408341,0.241982216,0.193068382,0.214775546,4367.420837,32.14649057
1125,Slideseq,Mouse Spleen,Puck_200727_021,PRECAST,Spleen,0.129036546,0.144526143,0.382074711,0.559687228,0.169558363,0.125934235,0.144526143,1507.9,81.60276055
1126,Slideseq,Mouse Spleen,Puck_200727_021,SEDR,Spleen,0.144922312,0.199913367,0.416121478,0.596698523,0.220758714,0.18266505,0.199913367,4824.627712,34.10742712
1127,Slideseq,Mouse Spleen,Puck_200727_021,STAGATE,Spleen,0.175797693,0.214479127,0.404736711,0.638835795,0.259290472,0.182874257,0.214479127,173.2396383,107.1089108
1128,Slideseq,Mouse Spleen,Puck_200727_021,SpaGCN,Spleen,0.12951493,0.183045571,0.360108635,0.615725456,0.225043133,0.154257945,0.183045571,3270.00805,429.0717866
1129,Slideseq,Mouse Spleen,Puck_200727_021,SpaceFlow,Spleen,0.111984789,0.160898843,0.342296783,0.587662902,0.199639096,0.134750346,0.160898843,308.1655827,127.1225863
1130,Slideseq,Mouse Spleen,Puck_200727_021,SpatialMGCN,Spleen,0.153088474,0.185310076,0.382033446,0.617723719,0.226885461,0.156611896,0.185310076,1686.888597,90.41438007
1131,Slideseq,Mouse Spleen,Puck_200727_021,stLearn,Spleen,0.147009322,0.186825471,0.395076015,0.615291051,0.213627997,0.165998687,0.186825471,1405.578851,6.946430683
1132,Slideseq,Mouse Spleen,Puck_200727_022,BASS,Spleen,0.218231624,0.245512483,0.465282077,0.649348393,0.268796778,0.225940571,0.245512483,3397.2,1566.819176
1133,Slideseq,Mouse Spleen,Puck_200727_022,Banksy,Spleen,0.207482651,0.226259077,0.452887057,0.640399652,0.255740747,0.202872081,0.226259077,1574.877702,30.32372355
1134,Slideseq,Mouse Spleen,Puck_200727_022,CCST,Spleen,0.159802368,0.164774461,0.423785504,0.576194613,0.181480938,0.150884575,0.164774461,5209.075773,520.7569907
1135,Slideseq,Mouse Spleen,Puck_200727_022,CellCharter,Spleen,0.132474529,0.169988073,0.370624361,0.582276281,0.20595941,0.144713491,0.169988073,113.8602924,409.03828
1136,Slideseq,Mouse Spleen,Puck_200727_022,DeepST,Spleen,0.186207661,0.200008085,0.419582208,0.632319722,0.236681734,0.173174788,0.200008085,10066.3412,712.0150883
1137,Slideseq,Mouse Spleen,Puck_200727_022,GraphST,Spleen,0.187875686,0.214775546,0.436949876,0.630408341,0.241982216,0.193068382,0.214775546,4367.416656,31.82167339
1138,Slideseq,Mouse Spleen,Puck_200727_022,PRECAST,Spleen,0.129036546,0.144526143,0.382074711,0.559687228,0.169558363,0.125934235,0.144526143,1541.5,80.65370989
1139,Slideseq,Mouse Spleen,Puck_200727_022,SEDR,Spleen,0.130260577,0.184817338,0.382747108,0.573588184,0.211788211,0.163939871,0.184817338,4824.628442,33.91968536
1140,Slideseq,Mouse Spleen,Puck_200727_022,STAGATE,Spleen,0.178695402,0.218349847,0.411209051,0.642484796,0.26146617,0.187440512,0.218349847,173.2399492,102.8861935
1141,Slideseq,Mouse Spleen,Puck_200727_022,SpaGCN,Spleen,0.12951493,0.183045571,0.360108635,0.615725456,0.225043133,0.154257945,0.183045571,3264.461448,407.4221687
1142,Slideseq,Mouse Spleen,Puck_200727_022,SpaceFlow,Spleen,0.124769203,0.175084692,0.36233966,0.603909644,0.212535817,0.148854847,0.175084692,453.8479548,371.0699632
1143,Slideseq,Mouse Spleen,Puck_200727_022,SpatialMGCN,Spleen,0.153088474,0.185310076,0.382033446,0.617723719,0.226885461,0.156611896,0.185310076,1686.88921,83.75479007
1144,Slideseq,Mouse Spleen,Puck_200727_022,stLearn,Spleen,0.146874886,0.186932972,0.395012344,0.615030408,0.213726386,0.166109021,0.186932972,1405.578101,7.17577076
1145,Slideseq,Mouse Spleen,Puck_200727_023,BASS,Spleen,0.218231624,0.245512483,0.465282077,0.649348393,0.268796778,0.225940571,0.245512483,3673.9,1600.055219
1146,Slideseq,Mouse Spleen,Puck_200727_023,Banksy,Spleen,0.205202658,0.226200852,0.451413542,0.639443962,0.255356786,0.203020527,0.226200852,1574.877098,33.92161274
1147,Slideseq,Mouse Spleen,Puck_200727_023,CCST,Spleen,0.157006308,0.165812493,0.421206201,0.58123371,0.18187467,0.152357142,0.165812493,5209.08175,520.1173756
1148,Slideseq,Mouse Spleen,Puck_200727_023,CellCharter,Spleen,0.090959311,0.161474387,0.324572589,0.586099044,0.200649818,0.135097562,0.161474387,113.8563251,398.6610513
1149,Slideseq,Mouse Spleen,Puck_200727_023,DeepST,Spleen,0.158199025,0.195933139,0.403017238,0.6018245,0.224161588,0.174019086,0.195933139,10066.34364,713.6178908
