,Technology,Dataset,Sample,Method,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Time,Memory,PAS,CHAOS,ASW,Rep
155,SRTsim,sim2,SRTsim_2_7,GraphST,0.991349711569428,0.9849001693708398,0.9935113694757572,0.9967403628117912,0.9848992848809428,0.9849010538623256,0.98490016937084,31.55820107460022,2222.9344358444214,0.0026927437641723,0.0412422275391172,0.1634870745119334,2
156,SRTsim,sim2,SRTsim_2_7,SEDR,0.9977337159527572,0.9956238360449184,0.9983000474557876,0.9991496598639455,0.9956229419246292,0.9956247301668136,0.9956238360449184,27.035204887390137,1551.508228302002,0.0009920634920634,0.0412422275391172,0.1635392623223156,2
157,SRTsim,sim2,SRTsim_2_7,SpaceFlow,0.693136590977486,0.8356164762994021,0.7988801524387623,0.75,0.7499999999999999,0.9432990657772206,0.8356164762994022,30.89319372177124,1113.016718864441,0.0165816326530612,0.0412480725260133,0.1871201216997093,2
158,SRTsim,sim2,SRTsim_2_7,SpaGCN,0.99698214162101,0.9942288944884308,0.9977362856370734,0.9988662131519276,0.9942287792482692,0.9942290097286192,0.9942288944884308,112.29464507102966,1501.3158168792725,0.0011337868480725,0.0417028724157539,0.1630550705364784,2
159,SRTsim,sim2,SRTsim_2_7,SpatialMGCN,0.995098983998338,0.9906974744903472,0.9963237185596626,0.998157596371882,0.9906970151666992,0.9906979338144212,0.9906974744903472,91.43329739570618,1383.185771942139,0.0018424036281179,0.0415227515607342,0.1628075158750326,2
160,SRTsim,sim2,SRTsim_2_7,STAGATE,0.9984893570900152,0.9971010959773676,0.9988668577110812,0.9994331065759636,0.997100633684766,0.9971015582703978,0.9971010959773676,141.38997840881348,1113.0993814468384,0.0005668934240362,0.0414760270149625,0.1633312148034283,2
161,SRTsim,sim2,SRTsim_2_7,stLearn,0.9846703370797246,0.9767695780368062,0.988501127154232,0.994189342403628,0.9767692101793792,0.9767699458945104,0.9767695780368062,15.423882007598875,818.7925624847412,0.0059523809523809,0.0420766567571269,0.1605686407972784,2
162,SRTsim,sim2,SRTsim_2_8,CCST,0.9986537838556676,0.996996496749103,0.9989903342400792,0.999495013255902,0.9970004193339552,0.9969925741951166,0.996996496749103,1409.6373918056488,4725.81645488739,0.0006312334301224,0.0389249472080747,0.1635348869784397,2
163,SRTsim,sim2,SRTsim_2_8,DeepST,0.9993193680511736,0.9985593431068702,0.9994895242120704,0.999747506627951,0.9985632950655302,0.998555391179491,0.9985593431068702,465.2574725151062,2511.493920326233,0.0002524933720489,0.0389249472080747,0.1634641319985988,2
164,SRTsim,sim2,SRTsim_2_8,GraphST,0.9972815940726916,0.9947660957634366,0.9979612035080514,0.998990026511804,0.9947619777471798,0.9947702138137884,0.9947660957634368,34.63293814659119,2704.342646598816,0.0008837268021714,0.0389249472080747,0.1633581917703894,2
